grid_gid,epdo_total,is_high_risk,risk_prob,predicted_risk
다사696376,0.0,0,0.3714,0
다사655276,0.0,0,0.4096,0
다사671296,0.0,0,0.2967,0
다사644332,0.0,0,0.3716,0
다사684371,0.0,0,0.3735,0
다사650402,0.0,0,0.4054,0
다사694390,0.0,0,0.4211,0
다사705376,0.0,0,0.3126,0
다사660315,0.0,0,0.4211,0
다사683380,0.0,0,0.4211,0
다사694352,0.0,0,0.4054,0
다사680380,0.0,0,0.3605,0
다사679384,0.0,0,0.4211,0
다사681390,0.0,0,0.2212,0
다사678388,0.0,0,0.4064,0
다사639338,0.0,0,0.4054,0
다사675318,0.0,0,0.2935,0
다사681408,0.0,0,0.4064,0
다사692398,0.0,0,0.2832,0
다사646330,0.0,0,0.4054,0
다사645331,0.0,0,0.4211,0
다사696375,0.0,0,0.3629,0
다사678387,0.0,0,0.4096,0
다사669351,0.0,0,0.4211,0
다사640317,0.0,0,0.1698,0
다사656303,0.0,0,0.2667,0
다사673368,0.0,0,0.3126,0
다사706392,0.0,0,0.2959,0
다사698377,0.0,0,0.4014,0
다사618324,0.0,0,0.2476,0
다사669375,0.0,0,0.4154,0
다사680306,0.0,0,0.3561,0
다사666291,0.0,0,0.2116,0
다사676324,0.0,0,0.3729,0
다사647293,0.0,0,0.2476,0
다사665350,0.0,0,0.3607,0
다사619304,0.0,0,0.4154,0
다사702376,0.0,0,0.4096,0
다사658352,0.0,0,0.4054,0
다사669377,0.0,0,0.3913,0
다사692386,0.0,0,0.4211,0
다사670399,0.0,0,0.3126,0
다사670293,0.0,0,0.4054,0
다사686413,0.0,0,0.328,0
다사647390,0.0,0,0.3212,0
다사673343,0.0,0,0.4054,0
다사690298,0.0,0,0.2116,0
다사704347,0.0,0,0.4054,0
다사692372,0.0,0,0.3863,0
다사675332,0.0,0,0.2935,0
다사659320,0.0,0,0.3662,0
다사705375,0.0,0,0.4211,0
다사673351,0.0,0,0.4054,0
다사690388,0.0,0,0.3126,0
다사674394,0.0,0,0.4054,0
다사650395,0.0,0,0.3781,0
다사705390,0.0,0,0.3126,0
다사668288,0.0,0,0.4211,0
다사645332,0.0,0,0.4096,0
다사665291,0.0,0,0.4054,0
다사659319,0.0,0,0.4054,0
다사678406,0.0,0,0.2476,0
다사699386,0.0,0,0.4064,0
다사689391,0.0,0,0.3126,0
다사675369,0.0,0,0.4064,0
다사646320,0.0,0,0.3843,0
다사623318,0.0,0,0.2476,0
다사700393,0.0,0,0.4064,0
다사680305,0.0,0,0.3714,0
다사672332,0.0,0,0.4154,0
다사668333,0.0,0,0.4096,0
다사705370,0.0,0,0.2476,0
다사682346,0.0,0,0.4096,0
다사686383,0.0,0,0.3714,0
다사668381,0.0,0,0.4054,0
다사650329,0.0,0,0.1698,0
다사620365,0.0,0,0.4054,0
다사702359,0.0,0,0.4054,0
다사622323,0.0,0,0.328,0
다사618295,0.0,0,0.4054,0
다사689385,0.0,0,0.3561,0
다사648321,0.0,0,0.3126,0
다사675391,0.0,0,0.4211,0
다사660295,0.0,0,0.3126,0
다사651319,0.0,0,0.2476,0
다사683382,0.0,0,0.3801,0
다사699373,0.0,0,0.3932,0
다사666287,0.0,0,0.4064,0
다사625360,0.0,0,0.3126,0
다사701397,0.0,0,0.4211,0
다사696400,0.0,0,0.4054,0
다사639316,0.0,0,0.2243,0
다사709396,0.0,0,0.4054,0
다사615326,0.0,0,0.2243,0
다사693410,0.0,0,0.4054,0
다사619326,0.0,0,0.2476,0
다사694399,0.0,0,0.3168,0
다사690306,0.0,0,0.4154,0
다사661302,0.0,0,0.2116,0
다사690365,0.0,0,0.4211,0
다사673307,0.0,0,0.4154,0
다사677332,0.0,0,0.3126,0
다사709406,0.0,0,0.4211,0
다사638327,0.0,0,0.2476,0
다사626374,0.0,0,0.2476,0
다사713385,0.0,0,0.3932,0
다사681316,0.0,0,0.3729,0
다사668376,0.0,0,0.4211,0
다사690315,0.0,0,0.3916,0
다사698396,0.0,0,0.4064,0
다사679341,0.0,0,0.4054,0
다사662356,0.0,0,0.4054,0
다사675333,0.0,0,0.3168,0
다사659270,0.0,0,0.4054,0
다사627327,0.0,0,0.1698,0
다사658302,0.0,0,0.4211,0
다사681385,0.0,0,0.3891,0
다사682380,0.0,0,0.3629,0
다사627322,0.0,0,0.3561,0
다사705374,0.0,0,0.4054,0
다사672327,0.0,0,0.3913,0
다사708393,0.0,0,0.358,0
다사684385,0.0,0,0.2832,0
다사643334,0.0,0,0.3801,0
다사666336,0.0,0,0.3916,0
다사684374,0.0,0,0.4211,0
다사643372,0.0,0,0.4054,0
다사674305,0.0,0,0.3212,0
다사674395,0.0,0,0.3126,0
다사641366,0.0,0,0.3968,0
다사702380,0.0,0,0.4211,0
다사695339,0.0,0,0.3126,0
다사687378,0.0,0,0.4054,0
다사613328,0.0,0,0.2476,0
다사685307,0.0,0,0.2967,0
다사672375,0.0,0,0.3843,0
다사669372,0.0,0,0.2866,0
다사660300,0.0,0,0.3126,0
다사690387,0.0,0,0.4211,0
다사694380,0.0,0,0.358,0
다사670404,0.0,0,0.3126,0
다사649366,0.0,0,0.4211,0
다사658316,0.0,0,0.4054,0
다사636324,0.0,0,0.289,0
다사680300,0.0,0,0.4211,0
다사601297,0.0,0,0.4154,0
다사646390,0.0,0,0.3913,0
다사654342,0.0,0,0.2476,0
다사675314,0.0,0,0.4054,0
다사676368,0.0,0,0.4054,0
다사719361,0.0,0,0.2476,0
다사646294,0.0,0,0.4054,0
다사665308,0.0,0,0.4054,0
다사674387,0.0,0,0.4211,0
다사695390,0.0,0,0.3801,0
다사671398,0.0,0,0.3126,0
다사617295,0.0,0,0.3126,0
다사646335,0.0,0,0.3126,0
다사700397,0.0,0,0.2922,0
다사649324,0.0,0,0.3126,0
다사686365,0.0,0,0.4154,0
다사672382,0.0,0,0.4211,0
다사627331,0.0,0,0.2476,0
다사700391,0.0,0,0.4211,0
다사674388,0.0,0,0.2922,0
다사717385,0.0,0,0.4288,0
다사655277,0.0,0,0.4211,0
다사643337,0.0,0,0.3968,0
다사694410,0.0,0,0.4054,0
다사653287,0.0,0,0.4054,0
다사705405,0.0,0,0.3729,0
다사665269,0.0,0,0.4054,0
다사618294,0.0,0,0.3557,0
다사624339,0.0,0,0.3126,0
다사685301,0.0,0,0.3913,0
다사652288,0.0,0,0.4054,0
다사696378,0.0,0,0.4096,0
다사643296,0.0,0,0.3126,0
다사613306,0.0,0,0.3126,0
다사641323,0.0,0,0.2476,0
다사673409,0.0,0,0.3126,0
다사718384,0.0,0,0.4211,0
다사684303,0.0,0,0.2651,0
다사704387,0.0,0,0.358,0
다사698397,0.0,0,0.4054,0
다사655275,0.0,0,0.4064,0
다사672373,0.0,0,0.3916,0
다사624323,0.0,0,0.2476,0
다사630323,0.0,0,0.2663,0
다사662291,0.0,0,0.2116,0
다사637325,0.0,0,0.3968,0
다사687395,0.0,0,0.4054,0
다사673388,0.0,0,0.3804,0
다사619305,0.0,0,0.4054,0
다사662329,0.0,0,0.2068,0
다사674382,0.0,0,0.4054,0
다사680386,0.0,0,0.3889,0
다사674356,0.0,0,0.2761,0
다사669385,0.0,0,0.2651,0
다사673386,0.0,0,0.4054,0
다사663315,0.0,0,0.4211,0
다사699396,0.0,0,0.4211,0
다사682370,0.0,0,0.4054,0
다사696380,0.0,0,0.4054,0
다사639319,0.0,0,0.2342,0
다사655321,0.0,0,0.3801,0
다사685395,0.0,0,0.4064,0
다사644302,0.0,0,0.3126,0
다사637319,0.0,0,0.4154,0
다사689407,0.0,0,0.4211,0
다사657351,0.0,0,0.4154,0
다사651396,0.0,0,0.4154,0
다사646327,0.0,0,0.2476,0
다사689364,0.0,0,0.3168,0
다사651358,0.0,0,0.4096,0
다사609293,0.0,0,0.4054,0
다사646310,0.0,0,0.3605,0
다사681371,0.0,0,0.337,0
다사657283,0.0,0,0.3932,0
다사690382,0.0,0,0.3686,0
다사649400,0.0,0,0.3729,0
다사704392,0.0,0,0.328,0
다사687381,0.0,0,0.4064,0
다사635325,0.0,0,0.3607,0
다사683298,0.0,0,0.3717,0
다사700379,0.0,0,0.4211,0
다사705380,0.0,0,0.4211,0
다사702400,0.0,0,0.2663,0
다사644275,0.0,0,0.4211,0
다사693385,0.0,0,0.3629,0
다사669289,0.0,0,0.3126,0
다사661269,0.0,0,0.4054,0
다사660265,0.0,0,0.3716,0
다사662359,0.0,0,0.3126,0
다사685382,0.0,0,0.4288,0
다사668350,0.0,0,0.4054,0
다사649357,0.0,0,0.4154,0
다사662334,0.0,0,0.3717,0
다사673325,0.0,0,0.3126,0
다사647384,0.0,0,0.4054,0
다사633330,0.0,0,0.2476,0
다사618323,0.0,0,0.328,0
다사667375,0.0,0,0.4054,0
다사682381,0.0,0,0.3801,0
다사662297,0.0,0,0.358,0
다사658315,0.0,0,0.4064,0
다사644367,0.0,0,0.4096,0
다사706401,0.0,0,0.4211,0
다사708378,0.0,0,0.4054,0
다사666312,0.0,0,0.4211,0
다사716372,0.0,0,0.3607,0
다사650332,0.0,0,0.4211,0
다사674334,0.0,0,0.3126,0
다사694379,0.0,0,0.4211,0
다사704403,0.0,0,0.3714,0
다사618298,0.0,0,0.4064,0
다사657302,0.0,0,0.3801,0
다사619320,0.0,0,0.2476,0
다사655339,0.0,0,0.2342,0
다사694377,0.0,0,0.3968,0
다사632322,0.0,0,0.2476,0
다사668384,0.0,0,0.4054,0
다사667357,0.0,0,0.3932,0
다사618292,0.0,0,0.4054,0
다사692376,0.0,0,0.4054,0
다사652292,0.0,0,0.4096,0
다사638376,0.0,0,0.4054,0
다사663281,0.0,0,0.4054,0
다사675371,0.0,0,0.4211,0
다사648394,0.0,0,0.2935,0
다사651400,0.0,0,0.2866,0
다사694398,0.0,0,0.4288,0
다사673332,0.0,0,0.4054,0
다사668268,0.0,0,0.3729,0
다사619303,0.0,0,0.3126,0
다사647340,0.0,0,0.4288,0
다사677347,0.0,0,0.3801,0
다사616305,0.0,0,0.4054,0
다사688411,0.0,0,0.4054,0
다사647337,0.0,0,0.4211,0
다사673296,0.0,0,0.358,0
다사660292,0.0,0,0.3932,0
다사679322,0.0,0,0.4288,0
다사696381,0.0,0,0.3126,0
다사695355,0.0,0,0.4154,0
다사661301,0.0,0,0.4054,0
다사668383,0.0,0,0.4211,0
다사673333,0.0,0,0.3686,0
다사624328,0.0,0,0.2476,0
다사644335,0.0,0,0.4054,0
다사679390,0.0,0,0.4064,0
다사669301,0.0,0,0.3896,0
다사684368,0.0,0,0.4054,0
다사651395,0.0,0,0.4211,0
다사650272,0.0,0,0.3801,0
다사682371,0.0,0,0.4054,0
다사676367,0.0,0,0.4054,0
다사684408,0.0,0,0.4054,0
다사628289,0.0,0,0.4054,0
다사668331,0.0,0,0.328,0
다사695381,0.0,0,0.4064,0
다사666300,0.0,0,0.4211,0
다사653307,0.0,0,0.4054,0
다사652340,0.0,0,0.2476,0
다사694393,0.0,0,0.4054,0
다사690410,0.0,0,0.3729,0
다사620321,0.0,0,0.3126,0
다사629322,0.0,0,0.328,0
다사637335,0.0,0,0.2476,0
다사694395,0.0,0,0.4154,0
다사645360,0.0,0,0.3126,0
다사661281,0.0,0,0.4054,0
다사669353,0.0,0,0.434,0
다사674348,0.0,0,0.3729,0
다사653294,0.0,0,0.4054,0
다사683409,0.0,0,0.3801,0
다사681378,0.0,0,0.4396,0
다사645338,0.0,0,0.2476,0
다사613327,0.0,0,0.3968,0
다사672315,0.0,0,0.4211,0
다사711360,0.0,0,0.4211,0
다사670272,0.0,0,0.4054,0
다사682378,0.0,0,0.4171,0
다사682391,0.0,0,0.4211,0
다사682310,0.0,0,0.4054,0
다사697349,0.0,0,0.328,0
다사667290,0.0,0,0.3913,0
다사695396,0.0,0,0.4211,0
다사697380,0.0,0,0.3126,0
다사642301,0.0,0,0.4154,0
다사698387,0.0,0,0.3126,0
다사660301,0.0,0,0.3126,0
다사697381,0.0,0,0.2268,0
다사670295,0.0,0,0.3716,0
다사681380,0.0,0,0.3891,0
다사643335,0.0,0,0.3561,0
다사628326,0.0,0,0.4054,0
다사630281,0.0,0,0.4211,0
다사656297,0.0,0,0.4211,0
다사684298,0.0,0,0.4211,0
다사694394,0.0,0,0.4054,0
다사655331,0.0,0,0.4054,0
다사647292,0.0,0,0.2476,0
다사672409,0.0,0,0.4211,0
다사666394,0.0,0,0.3126,0
다사688310,0.0,0,0.4054,0
다사661277,0.0,0,0.3126,0
다사639302,0.0,0,0.4154,0
다사627353,0.0,0,0.4054,0
다사670407,0.0,0,0.4288,0
다사703394,0.0,0,0.2116,0
다사667369,0.0,0,0.4054,0
다사694376,0.0,0,0.2476,0
다사664292,0.0,0,0.3126,0
다사590302,0.0,0,0.3126,0
다사691352,0.0,0,0.4064,0
다사687382,0.0,0,0.4064,0
다사679389,0.0,0,0.4096,0
다사693317,0.0,0,0.4211,0
다사685406,0.0,0,0.3801,0
다사631331,0.0,0,0.2476,0
다사669382,0.0,0,0.289,0
다사686301,0.0,0,0.2967,0
다사677379,0.0,0,0.3801,0
다사655281,0.0,0,0.3932,0
다사689368,0.0,0,0.3168,0
다사685374,0.0,0,0.4211,0
다사670382,0.0,0,0.4064,0
다사686349,0.0,0,0.3126,0
다사669306,0.0,0,0.4054,0
다사657352,0.0,0,0.4054,0
다사672406,0.0,0,0.4054,0
다사671319,0.0,0,0.3126,0
다사673394,0.0,0,0.4054,0
다사669342,0.0,0,0.4211,0
다사618304,0.0,0,0.2476,0
다사695392,0.0,0,0.4054,0
다사621365,0.0,0,0.4054,0
다사702378,0.0,0,0.4211,0
다사673384,0.0,0,0.3126,0
다사663303,0.0,0,0.4211,0
다사669334,0.0,0,0.2243,0
다사702401,0.0,0,0.3729,0
다사673311,0.0,0,0.2935,0
다사668306,0.0,0,0.4054,0
다사694374,0.0,0,0.3126,0
다사662268,0.0,0,0.3148,0
다사650337,0.0,0,0.2476,0
다사644326,0.0,0,0.4154,0
다사664280,0.0,0,0.4064,0
다사703397,0.0,0,0.3729,0
다사643293,0.0,0,0.4154,0
다사703385,0.0,0,0.3968,0
다사650394,0.0,0,0.4288,0
다사692352,0.0,0,0.4211,0
다사706398,0.0,0,0.4096,0
다사689366,0.0,0,0.4054,0
다사686406,0.0,0,0.4154,0
다사683363,0.0,0,0.4054,0
다사646324,0.0,0,0.3126,0
다사621315,0.0,0,0.4054,0
다사689396,0.0,0,0.4054,0
다사674373,0.0,0,0.3126,0
다사696379,0.0,0,0.4064,0
다사667288,0.0,0,0.4288,0
다사646359,0.0,0,0.2816,0
다사678377,0.0,0,0.4064,0
다사671380,0.0,0,0.4054,0
다사700392,0.0,0,0.4054,0
다사691315,0.0,0,0.2944,0
다사658273,0.0,0,0.3126,0
다사629332,0.0,0,0.2476,0
다사672296,0.0,0,0.4171,0
다사642364,0.0,0,0.3607,0
다사692387,0.0,0,0.3126,0
다사616295,0.0,0,0.3607,0
다사638319,0.0,0,0.3126,0
다사640324,0.0,0,0.4211,0
다사646369,0.0,0,0.4054,0
다사678344,0.0,0,0.4211,0
다사688415,0.0,0,0.3126,0
다사683307,0.0,0,0.3126,0
다사650282,0.0,0,0.4054,0
다사634333,0.0,0,0.2476,0
다사670314,0.0,0,0.2726,0
다사701401,0.0,0,0.3735,0
다사638324,0.0,0,0.3801,0
다사635318,0.0,0,0.4064,0
다사655286,0.0,0,0.3916,0
다사656318,0.0,0,0.4154,0
다사638325,0.0,0,0.3607,0
다사663291,0.0,0,0.2116,0
다사682385,0.0,0,0.3729,0
다사696393,0.0,0,0.28,0
다사671337,0.0,0,0.358,0
다사654284,0.0,0,0.2116,0
다사657339,0.0,0,0.3126,0
다사683345,0.0,0,0.3716,0
다사655351,0.0,0,0.4054,0
다사669273,0.0,0,0.4154,0
다사717373,0.0,0,0.4154,0
다사685369,0.0,0,0.3968,0
다사650330,0.0,0,0.4211,0
다사612327,0.0,0,0.3126,0
다사663313,0.0,0,0.3557,0
다사645390,0.0,0,0.4154,0
다사677401,0.0,0,0.2778,0
다사630327,0.0,0,0.2476,0
다사650326,0.0,0,0.3126,0
다사679408,0.0,0,0.4288,0
다사662273,0.0,0,0.2116,0
다사639332,0.0,0,0.3126,0
다사608326,0.0,0,0.4054,0
다사689386,0.0,0,0.328,0
다사651327,0.0,0,0.3126,0
다사702387,0.0,0,0.3126,0
다사673403,0.0,0,0.4054,0
다사673374,0.0,0,0.3729,0
다사662355,0.0,0,0.4054,0
다사683373,0.0,0,0.4288,0
다사682402,0.0,0,0.3801,0
다사692401,0.0,0,0.2476,0
다사686368,0.0,0,0.4054,0
다사668354,0.0,0,0.337,0
다사681387,0.0,0,0.4054,0
다사688305,0.0,0,0.2042,0
다사671395,0.0,0,0.2912,0
다사691313,0.0,0,0.4154,0
다사670393,0.0,0,0.4211,0
다사679342,0.0,0,0.3686,0
다사646367,0.0,0,0.3126,0
다사645302,0.0,0,0.3168,0
다사620324,0.0,0,0.2476,0
다사705378,0.0,0,0.4288,0
다사678378,0.0,0,0.4054,0
다사621321,0.0,0,0.4211,0
다사647369,0.0,0,0.3126,0
다사618364,0.0,0,0.4211,0
다사645328,0.0,0,0.3126,0
다사654280,0.0,0,0.2342,0
다사625327,0.0,0,0.1698,0
다사668375,0.0,0,0.4211,0
다사705377,0.0,0,0.4054,0
다사662332,0.0,0,0.2476,0
다사701374,0.0,0,0.3932,0
다사640368,0.0,0,0.3126,0
다사677375,0.0,0,0.3765,0
다사644334,0.0,0,0.4054,0
다사663337,0.0,0,0.4054,0
다사655333,0.0,0,0.4054,0
다사676357,0.0,0,0.4054,0
다사665318,0.0,0,0.4054,0
다사662278,0.0,0,0.4054,0
다사662314,0.0,0,0.4054,0
다사710360,0.0,0,0.4054,0
다사649336,0.0,0,0.4211,0
다사700377,0.0,0,0.434,0
다사684386,0.0,0,0.3686,0
다사639325,0.0,0,0.4054,0
다사667337,0.0,0,0.3214,0
다사653317,0.0,0,0.2243,0
다사623300,0.0,0,0.3126,0
다사690349,0.0,0,0.3126,0
다사683299,0.0,0,0.3801,0
다사696372,0.0,0,0.4054,0
다사687342,0.0,0,0.3126,0
다사671383,0.0,0,0.3686,0
다사679377,0.0,0,0.4211,0
다사617302,0.0,0,0.3126,0
다사676378,0.0,0,0.3901,0
다사682412,0.0,0,0.4171,0
다사671305,0.0,0,0.3916,0
다사660297,0.0,0,0.3932,0
다사643391,0.0,0,0.4054,0
다사675386,0.0,0,0.4211,0
다사651321,0.0,0,0.3126,0
다사692315,0.0,0,0.3126,0
다사649332,0.0,0,0.4211,0
다사619363,0.0,0,0.3126,0
다사667379,0.0,0,0.3541,0
다사673356,0.0,0,0.4054,0
다사634319,0.0,0,0.4054,0
다사660335,0.0,0,0.3126,0
다사680389,0.0,0,0.3629,0
다사688367,0.0,0,0.2476,0
다사658298,0.0,0,0.4054,0
다사696399,0.0,0,0.3735,0
다사644325,0.0,0,0.2342,0
다사671405,0.0,0,0.4211,0
다사668270,0.0,0,0.3729,0
다사669275,0.0,0,0.3126,0
다사676389,0.0,0,0.4211,0
다사649382,0.0,0,0.4054,0
다사629331,0.0,0,0.2476,0
다사592301,0.0,0,0.4054,0
다사672318,0.0,0,0.3126,0
다사701376,0.0,0,0.4211,0
다사718362,0.0,0,0.2476,0
다사671382,0.0,0,0.4211,0
다사641334,0.0,0,0.2476,0
다사640369,0.0,0,0.3126,0
다사691372,0.0,0,0.4211,0
다사642366,0.0,0,0.3126,0
다사671393,0.0,0,0.3126,0
다사616293,0.0,0,0.3607,0
다사650401,0.0,0,0.4154,0
다사629327,0.0,0,0.4054,0
다사649351,0.0,0,0.2476,0
다사645362,0.0,0,0.4054,0
다사675319,0.0,0,0.4054,0
다사718371,0.0,0,0.2476,0
다사621304,0.0,0,0.2068,0
다사620328,0.0,0,0.3126,0
다사706405,0.0,0,0.3729,0
다사661334,0.0,0,0.4054,0
다사654319,0.0,0,0.2476,0
다사653339,0.0,0,0.4211,0
다사672301,0.0,0,0.3126,0
다사679360,0.0,0,0.3863,0
다사656365,0.0,0,0.3168,0
다사678348,0.0,0,0.2935,0
다사679323,0.0,0,0.4154,0
다사646356,0.0,0,0.4054,0
다사697411,0.0,0,0.3126,0
다사598329,0.0,0,0.3126,0
다사641367,0.0,0,0.3607,0
다사695373,0.0,0,0.3932,0
다사637279,0.0,0,0.4211,0
다사660306,0.0,0,0.4211,0
다사656319,0.0,0,0.1619,0
다사671410,0.0,0,0.3126,0
다사643362,0.0,0,0.2476,0
다사642330,0.0,0,0.2476,0
다사638338,0.0,0,0.2476,0
다사652301,0.0,0,0.3901,0
다사651324,0.0,0,0.4211,0
다사665297,0.0,0,0.4096,0
다사653325,0.0,0,0.4211,0
다사683371,0.0,0,0.2476,0
다사643301,0.0,0,0.4154,0
다사692377,0.0,0,0.3916,0
다사659334,0.0,0,0.4211,0
다사612307,0.0,0,0.3126,0
다사686308,0.0,0,0.4154,0
다사687383,0.0,0,0.4211,0
다사669393,0.0,0,0.4054,0
다사676377,0.0,0,0.2476,0
다사649320,0.0,0,0.4054,0
다사671294,0.0,0,0.3968,0
다사610326,0.0,0,0.4211,0
다사675299,0.0,0,0.3126,0
다사651342,0.0,0,0.2476,0
다사633373,0.0,0,0.4054,0
다사621303,0.0,0,0.2068,0
다사681317,0.0,0,0.2342,0
다사662328,0.0,0,0.4211,0
다사661366,0.0,0,0.3126,0
다사688311,0.0,0,0.4211,0
다사633323,0.0,0,0.4054,0
다사667340,0.0,0,0.4211,0
다사644340,0.0,0,0.4288,0
다사693397,0.0,0,0.3561,0
다사632325,0.0,0,0.358,0
다사648294,0.0,0,0.2116,0
다사638344,0.0,0,0.2042,0
다사682342,0.0,0,0.3168,0
다사686375,0.0,0,0.3126,0
다사691365,0.0,0,0.4211,0
다사647364,0.0,0,0.4054,0
다사648374,0.0,0,0.4211,0
다사647361,0.0,0,0.4054,0
다사711387,0.0,0,0.4211,0
다사705393,0.0,0,0.4054,0
다사617300,0.0,0,0.3126,0
다사680381,0.0,0,0.3716,0
다사709398,0.0,0,0.4054,0
다사628328,0.0,0,0.2476,0
다사656311,0.0,0,0.4211,0
다사695397,0.0,0,0.4154,0
다사616302,0.0,0,0.3126,0
다사662327,0.0,0,0.4054,0
다사667383,0.0,0,0.4054,0
다사700398,0.0,0,0.4096,0
다사693393,0.0,0,0.3168,0
다사697390,0.0,0,0.4054,0
다사684307,0.0,0,0.3126,0
다사664297,0.0,0,0.4211,0
다사690368,0.0,0,0.3801,0
다사660334,0.0,0,0.2476,0
다사618297,0.0,0,0.4054,0
다사668393,0.0,0,0.3126,0
다사693369,0.0,0,0.2342,0
다사649365,0.0,0,0.4288,0
다사646332,0.0,0,0.3126,0
다사673387,0.0,0,0.4211,0
다사621324,0.0,0,0.2476,0
다사669290,0.0,0,0.4054,0
다사645319,0.0,0,0.2935,0
다사604325,0.0,0,0.4211,0
다사664303,0.0,0,0.4288,0
다사678415,0.0,0,0.4054,0
다사640332,0.0,0,0.2476,0
다사692394,0.0,0,0.2476,0
다사656278,0.0,0,0.2342,0
다사676346,0.0,0,0.4211,0
다사678303,0.0,0,0.4211,0
다사690318,0.0,0,0.3126,0
다사694373,0.0,0,0.3916,0
다사692393,0.0,0,0.3801,0
다사642376,0.0,0,0.4054,0
다사663309,0.0,0,0.4054,0
다사640337,0.0,0,0.4054,0
다사677378,0.0,0,0.4288,0
다사640330,0.0,0,0.2476,0
다사642294,0.0,0,0.4211,0
다사683296,0.0,0,0.4154,0
다사670394,0.0,0,0.4288,0
다사645334,0.0,0,0.3126,0
다사682352,0.0,0,0.4054,0
다사646389,0.0,0,0.3126,0
다사667393,0.0,0,0.4054,0
다사666289,0.0,0,0.2787,0
다사720385,0.0,0,0.4211,0
다사648272,0.0,0,0.4054,0
다사685299,0.0,0,0.2935,0
다사676342,0.0,0,0.4211,0
다사631325,0.0,0,0.358,0
다사688364,0.0,0,0.195,0
다사618325,0.0,0,0.2476,0
다사646349,0.0,0,0.3801,0
다사662317,0.0,0,0.4054,0
다사693392,0.0,0,0.4211,0
다사645391,0.0,0,0.4054,0
다사695374,0.0,0,0.3126,0
다사667372,0.0,0,0.4054,0
다사632342,0.0,0,0.4154,0
다사690408,0.0,0,0.4054,0
다사680343,0.0,0,0.3168,0
다사661307,0.0,0,0.4288,0
다사629329,0.0,0,0.2476,0
다사685385,0.0,0,0.328,0
다사671409,0.0,0,0.3932,0
다사682372,0.0,0,0.4054,0
다사697372,0.0,0,0.4054,0
다사609327,0.0,0,0.3729,0
다사666307,0.0,0,0.3932,0
다사626329,0.0,0,0.4054,0
다사693409,0.0,0,0.4054,0
다사686307,0.0,0,0.3913,0
다사705394,0.0,0,0.4096,0
다사664370,0.0,0,0.2476,0
다사679410,0.0,0,0.3729,0
다사617325,0.0,0,0.2476,0
다사722359,0.0,0,0.2476,0
다사681310,0.0,0,0.3126,0
다사650358,0.0,0,0.4211,0
다사707403,0.0,0,0.4288,0
다사675328,0.0,0,0.3126,0
다사710407,0.0,0,0.4211,0
다사682347,0.0,0,0.4288,0
다사639367,0.0,0,0.3126,0
다사703382,0.0,0,0.4154,0
다사709397,0.0,0,0.337,0
다사672402,0.0,0,0.4054,0
다사670296,0.0,0,0.3801,0
다사679365,0.0,0,0.2476,0
다사654281,0.0,0,0.2778,0
다사645364,0.0,0,0.4054,0
다사675400,0.0,0,0.3126,0
다사661354,0.0,0,0.2476,0
다사676331,0.0,0,0.4054,0
다사706369,0.0,0,0.4054,0
다사668323,0.0,0,0.4054,0
다사669294,0.0,0,0.3126,0
다사621318,0.0,0,0.4211,0
다사659316,0.0,0,0.4211,0
다사709371,0.0,0,0.2476,0
다사664312,0.0,0,0.4054,0
다사689414,0.0,0,0.4054,0
다사626324,0.0,0,0.2476,0
다사699382,0.0,0,0.4211,0
다사646364,0.0,0,0.4211,0
다사686380,0.0,0,0.2778,0
다사639323,0.0,0,0.4211,0
다사667332,0.0,0,0.3214,0
다사690373,0.0,0,0.3916,0
다사652336,0.0,0,0.4211,0
다사705379,0.0,0,0.4211,0
다사709405,0.0,0,0.4054,0
다사646299,0.0,0,0.4211,0
다사640329,0.0,0,0.2476,0
다사677331,0.0,0,0.3126,0
다사669410,0.0,0,0.3126,0
다사651339,0.0,0,0.2476,0
다사678318,0.0,0,0.3168,0
다사615327,0.0,0,0.4054,0
다사683309,0.0,0,0.4054,0
다사659336,0.0,0,0.3126,0
다사638332,0.0,0,0.4211,0
다사715361,0.0,0,0.4211,0
다사710406,0.0,0,0.4211,0
다사670290,0.0,0,0.3126,0
다사637317,0.0,0,0.4054,0
다사612325,0.0,0,0.2342,0
다사609292,0.0,0,0.4054,0
다사658318,0.0,0,0.4211,0
다사691364,0.0,0,0.4054,0
다사660308,0.0,0,0.4211,0
다사628327,0.0,0,0.2342,0
다사634323,0.0,0,0.4054,0
다사658346,0.0,0,0.3126,0
다사676300,0.0,0,0.4854,0
다사636321,0.0,0,0.3126,0
다사657304,0.0,0,0.3727,0
다사683304,0.0,0,0.4288,0
다사694407,0.0,0,0.3126,0
다사630371,0.0,0,0.4054,0
다사683379,0.0,0,0.4211,0
다사655332,0.0,0,0.4288,0
다사665378,0.0,0,0.2116,0
다사670373,0.0,0,0.3913,0
다사678403,0.0,0,0.4054,0
다사647317,0.0,0,0.4211,0
다사643272,0.0,0,0.1698,0
다사599127,0.0,0,0.2335,0
다사595124,0.0,0,0.2595,0
다사549137,0.0,0,0.2595,0
다사552136,0.0,0,0.2464,0
다사532141,0.0,0,0.1721,0
다사522126,0.0,0,0.1721,0
다사518128,0.0,0,0.2073,0
다사502102,0.0,0,0.1698,0
다사494075,0.0,0,0.2476,0
다사522139,0.0,0,0.1698,0
다사496076,0.0,0,0.2595,0
다사501084,0.0,0,0.2476,0
다사523120,0.0,0,0.2476,0
